,userName,title,rating,review,date,developerResponse,isEdited
210,Elise1984,Grazie!!,5,Grazie a Buddyfit sono riuscita a rimettermi in forma o almeno ho cominciato! I maestri sono tutti bravissimi!!,2021-03-27 12:02:59,"{'id': 21994778, 'body': 'Grazie Elise :) Buon allenamento!', 'modified': '2021-04-01T13:32:47Z'}",False
211,Mevix,Super Claudia,5,"Bravissima , fa lezioni varie allenanti è sempre diverse",2021-02-20 07:15:01,"{'id': 19800763, 'body': 'Ciao, grazie per la tua bella recensione sulla nostra Trainer.', 'modified': '2020-12-16T09:18:32Z'}",True
212,Maxfitness21,Giorgio galbiati,5,"Primi giorni di allenamento e devo dire che sei stato veramente bravo, molto tecnico e direi ottima serie di esercizi.",2021-05-09 14:51:36,"{'id': 22921061, 'body': 'Grazie Max, riporteremo le tue belle parole al trainer :)', 'modified': '2021-05-20T16:26:30Z'}",False
213,Gianmarcobr,Pazzesco,5,Sto seriamente pensando di disdire abbonamento in palestra e allenarmi solo con questa app è spettacolare,2021-04-15 21:41:59,"{'id': 22422449, 'body': 'Ciao Gianmarco, ma che bella notizia! Siamo felici che tu faccia parte della nostra community :)', 'modified': '2021-04-23T13:13:07Z'}",False
214,FraManzi,Allenamento fantastico! Claudia è la migliore!!!!,5,"Allenamento completo, faticoso e divertente allo stesso tempo! Claudia è super!",2021-03-19 07:41:40,"{'id': 21888670, 'body': 'Ciao Fra, grazie per la bella recensione, riferiremo i tuoi complimenti alla nostra trainer Claudia :)', 'modified': '2021-03-26T16:01:26Z'}",False
215,Marzy878,Mi piace!!,4,Devo dire che mi piace molto questa app. I ragazzi sono tutti molto preparati ed allenarsi è veramente piacevole e facile .. grazie Buddyfit 😀,2021-01-27 18:28:39,"{'id': 20781103, 'body': 'Grazie a te Marzy :) Continua ad allenarti con noi e vedrai che risultati :) ', 'modified': '2021-02-01T11:44:04Z'}",False
216,bettoro,Pessima,1,"La parte coach è sempre peggio! Soprattutto dopo l’aggiornamento, è quasi inutilizzabile. Oltre al problema sempre esistito di esercizi non spiegati e impossibilità ad impostare il peso. 
Mi era stato promesso un omaggio per gli inconvenienti, ma mai ottenuto. 
Credo che sia arrivato il momento di abbandonare.",2020-10-30 19:08:12,"{'id': 18446606, 'body': ""Ciao, \nGrazie per averci scritto. Sono molto dispiaciuta che il nostro servizio non abbia raggiunto le tue aspettative.\nIn Buddyfit abbiamo l'obiettivo di migliorare la vita delle persone, rendendo il fitness raggiungibile ovunque. \nOgni feedback, come quelli che mi hai dato, è per noi molto prezioso e ho già provveduto a girarlo al team di assistenza. "", 'modified': '2020-10-13T08:44:04Z'}",True
217,Paolino76,Ottima ma migliorabile su smartphone,4,Ottima su tablet e pc molto motivante e insegnati super. Migliorare la visione su smartphone magari con riprese più ravvicinate,2021-04-20 13:47:03,"{'id': 22422610, 'body': 'Ciao, ti ringraziamo per la recensione e per il suggerimento :)\n', 'modified': '2021-04-23T13:22:36Z'}",False
218,Vidu01,Buona applicazione,5,Varietà di allenamenti in base ai propri obiettivi. Vastità di orari e classi con la comodità dei replay,2021-05-06 06:25:26,"{'id': 22920994, 'body': ':) grazie mille, apprezziamo molto questi feedback! Continua ad allenarti con noi!', 'modified': '2021-05-20T16:21:02Z'}",False
219,Arimo23,Ottima app per allenarsi da casa,5,"App molto ben fatta, trainer super competenti, allenamenti diverrenti, vari e per tutti i livelli.
Grazie Buddyfit!",2021-08-19 17:02:39,"{'id': 24740247, 'body': 'Grazie a teeee! Super feedback 😊❤️', 'modified': '2021-08-26T16:26:15Z'}",False
220,Serena G.,"Ottimo programma, la app va migliorata",4,"Ciao,
Ottimo programma mi piace molto. Ma la app ha qualche problemino:
- difficoltà a cliccare sulle stelle per lasciare valutazione
- difficoltà a cliccare sui calendar del profilo per vedere gli allenamenti fatti
- impossibilità di inserire il peso
4 stelle per bilanciare ottimo programma ma app da migliorare",2021-05-26 08:18:28,"{'id': 23071006, 'body': ""Ciao Serena ! Grazie del supporto😉I nostri sviluppatori lavorano di continuo per cercare di migliorare l'App e i problemini che potrebbero insorgere! ti ringraziamo per il tuo feedback, ti preghiamo di scriverci a support@buddyfit.club per i problemi tecnici, così che cerchiamo di risolvere"", 'modified': '2021-05-28T16:02:33Z'}",False
221,Gen_bc,Ottimo ma..,3,"Manca un bottone per tornare indietro durante la visione degli allenamenti, non è semplice azzeccare il punto esatto nella timeline durante il work out. Sembra una cosa da poco ma ne beneficerebbe di molto la UI dell’Intera app. Il servizio di un per se è ottimo.",2021-06-03 14:12:49,"{'id': 23312228, 'body': 'Ciao ! grazie per il tuo feedback😊grazie anche per il consiglio! Lo passeremo internamente e lo teniamo in considerazione! ', 'modified': '2021-06-10T16:21:41Z'}",False
222,DamianoF,Ottimo,5,Scaricato grazie a Diletta!!,2020-07-09 14:06:14,"{'id': 16784904, 'body': ' Ciao Damiano, grazie per la recensione. Siamo contenti di essere riusciti a farti conoscere la  nostra App grazie a Diletta!', 'modified': '2020-07-21T15:10:51Z'}",False
223,marti fusari,Perfetta,5,"Qualità prezzo strepitoso, le classi sono bellissime e una tira l’altra. Davvero soddisfatta😍",2021-04-14 06:21:08,"{'id': 22265066, 'body': 'Super grazie Marti! :)', 'modified': '2021-04-15T15:12:38Z'}",False
224,BoMbErFrA99,Stupenda,5,"Mi sento molto più leggero dopo una lezione, rinnoverò sicuramente",2021-04-07 18:19:58,"{'id': 22152248, 'body': 'Siamo felici di averti nella nostra Community :)', 'modified': '2021-04-09T15:28:49Z'}",False
225,Dibls94,Eccezionale,5,Ragazzi/e ve lo consiglio tantissimo!,2021-02-24 19:03:51,"{'id': 21397882, 'body': 'Grazie, sono soddisfazioni per noi quando riscontriamo questo entusiasmo! :) ', 'modified': '2021-03-02T13:17:17Z'}",False
226,ManuSnorky,Adoro,4,"Mi piace molto quest’app l’unica cosa sarebbe meglio specificare il tip di allenamento del tipo base,intermedio, avanzato",2021-03-16 19:04:20,"{'id': 21738882, 'body': 'Ciao :) grazie mille per il suggerimento, ci stiamo giusto lavorando!  Stay tuned :D', 'modified': '2021-03-18T17:01:32Z'}",False
227,Gwendina,Adoro,5,"Sembra di stare in palestra, adoro quest’app. Per me ormai indispensabile.",2021-03-11 11:35:42,"{'id': 21617447, 'body': ""Grazieee! E' sempre bello leggere che la nostra app è diventata indispensabile per te :)"", 'modified': '2021-03-12T16:32:23Z'}",False
228,Elsi23,Ge-nia-le,4,Idea fantastica! X chi come me fa vita sedentari tra auto ed ufficio con una figlia di 4 anni...soluzione intelligente,2021-04-07 20:59:44,"{'id': 22152237, 'body': 'Grazie mille :) Continua ad allenarti con noi e buon workout! :)', 'modified': '2021-04-09T15:28:27Z'}",False
229,Voccbdjhbdic nbc,Consigliatissima,5,App utilissima per l’allenamento,2021-01-23 21:51:58,"{'id': 20635239, 'body': 'Grazie per la tua recensione :) Continua ad allenarti con noi :) ', 'modified': '2021-01-25T15:00:31Z'}",False
230,giovila,App fantastica,5,Un’applicazione davvero da 5 stelle.,2021-03-13 23:18:06,"{'id': 21738781, 'body': 'Ciao, grazie mille per le 5 stelle! :D\nContinua a seguirci!', 'modified': '2021-03-18T16:55:06Z'}",False
231,.mdc.,Assistenza clienti,2,"Non so se è un problema dell’app ma non quando contatto l’assistenza tramite la chat, ricevo sempre una risposta, ma poi non riesco a caricare la conversazione.
Spero riusciate a risolvere il problema.",2021-01-23 12:55:12,"{'id': 20635266, 'body': ""Ciao, temo che sia un tuo problema, in quanto la chat di assistenza mantiene sempre le conversazioni. Ti consiglio di provare a scriverci direttamente all'indirizzo mail: support@buddyfit.club :) "", 'modified': '2021-01-25T15:01:48Z'}",False
232,Alecrem,Eleonora pellegrin,5,La migliore! Tecnica super!,2020-11-16 16:00:18,"{'id': 19187955, 'body': 'Ciao, grazie per il tuo bel commento sulla nostra trainer Eleonora e per il tuo interesse in Buddyfti! Continua così! ', 'modified': '2020-11-18T09:32:40Z'}",False
233,Sabbia :-),App motivante,5,Con Buddyfit ho ripreso ad allenarmi..ci sono tante classi. Consiglierei di mantenere le classi in replay per più giorni,2021-07-22 18:01:57,"{'id': 24214226, 'body': 'Grazie mille del tuo bel commento e del consiglio Sabbia!! lo prendiamo in considerazione per migliorie future😁 ', 'modified': '2021-07-30T07:58:48Z'}",False
234,DaniCorni,Bravissimi!,5,Tutti i ragazzi sanno trasmettere grande energia!,2021-02-27 09:32:46,"{'id': 21397890, 'body': 'Grazie! Riferiremo ai nostri trainer :)', 'modified': '2021-03-02T13:17:30Z'}",False
235,Pestifera,Functional,5,"Allenamento splendido, istruttore direttivo tecnico e molto efficace nelle spiegazioni. Super.",2021-05-05 04:55:53,"{'id': 22920974, 'body': ""E' per commenti come il tuo che continuiamo ad impegnarci per dare il massimo! :) Grazie!"", 'modified': '2021-05-20T16:18:46Z'}",False
236,LucreziaGrandi,Fantastico,5,App fantastica per gli allenamenti a casa. Ha cambiato il mio modo di vivere. Super consigliata,2021-04-08 19:19:03,"{'id': 22265025, 'body': 'Ne siamo davvero molto felici! :) Grazie Lucrezia per il punteggio a pieni voti :)', 'modified': '2021-04-15T15:09:59Z'}",False
237,Luana17986,Magnifico,5,"App super organizzate in ogni minimo dettaglio 
Consiglio",2021-03-11 13:15:32,"{'id': 21738507, 'body': 'Ciao Luana, gentilissima e grazie per il punteggio super! :)', 'modified': '2021-03-18T16:42:33Z'}",False
238,bidiiiii,Non vogliamo tacchini!,5,Bellissima lezione per cavalli al galoppo!!!!,2021-01-07 17:33:18,,False
239,Gmix,Condivisione in app,3,Scrivo qua per sapere se L’abbonamento in app può essere condiviso sul gruppo famiglia Apple,2021-01-24 13:23:04,"{'id': 20781152, 'body': ""Ciao, ti consigliamo di contattare la nostra assistenza all'indirizzo mail: support@buddyfit.club per qualsiasi domanda tecnica :) "", 'modified': '2021-02-01T11:46:30Z'}",False
240,fedalupetti,Adoro buddyfit,4,Adoro questa app ma con l’ultimo aggiornamento non posso più collegarla a chromecast alla televisione che era super comodo...,2021-05-25 15:40:28,"{'id': 23070931, 'body': 'Grazie mille! siamo contentissimi ti piaccia la nostra piattaforma. Per aiuto con il collegamento alla tv scrivici a support@buddyfit.club! ', 'modified': '2021-05-28T15:57:47Z'}",False
241,elliegreenapple,Professionalità e divertimento,5,"Scaricare buddyfit è stata un’idea grandiosa, sono dipendente!! Bellissimo.",2021-04-18 17:40:12,"{'id': 22422556, 'body': 'Super felici che ti piaccia :) grazie per il tuo feedback!', 'modified': '2021-04-23T13:19:18Z'}",False
242,Prontoprontissimo82,Tanta roba!,5,Grazie a voi riesco ad organizzarmi giornalmente con orari e allenamenti! PT molto bravi e simpatici!! 💪🏽💪🏽💪🏽,2021-03-10 08:02:38,"{'id': 21617480, 'body': 'Ciao, grazie per il tuo bel punteggio! Continua ad allenarti con noi e vedrai che risultati! :) ', 'modified': '2021-03-12T16:34:55Z'}",False
243,Luca DIrisio,Piena di bug- pessima,1,"Sono abbonato ma non si riesce ad allenarsi correttamente, app piena di bug, ogni allenamento ha un sacco di bug e risulta difficile seguire gli allenamenti. Ma cosa ancora più grave assistenza inesistente . Sconsigliata",2020-01-29 06:09:22,"{'id': 13207809, 'body': 'Ci dispiace se hai riscontrato dei problemi utilizzando Buddyfit. Ci piacerebbe saperne di più per poterti fornire un sopporto adeguato. Scrivici a buddy@tripix.tech ', 'modified': '2020-01-30T18:41:28Z'}",False
244,danima93,Valutazione 5,5,"Ottima applicazione, la utilizzo quotidianamente.
Sarebbe carino anche inserire le calorie perse per ogni allenamento.",2021-07-03 14:33:59,"{'id': 23839465, 'body': 'Grazie mille del tuo bel feedback! 😍 Accettiamo volentieri ogni consiglio e ne teniamo conto! ', 'modified': '2021-07-09T10:03:36Z'}",False
245,Burangela,Iniziare bene con pilates,5,Eleonora super!,2021-01-05 08:05:36,"{'id': 20265077, 'body': 'Ciao Angela, grazie per la recensione sulla nostra trainer Eleonora :) ', 'modified': '2021-01-08T11:23:06Z'}",False
246,Martipiombo,Bootcamp con fede cuni,5,Lezioni top e fede simpaticissima... voto per il bootcamp anche al martedì ❤️,2021-04-08 18:01:25,"{'id': 22265009, 'body': 'Ciao Marti, super grazie. Riporteremo il tuo suggerimento :)', 'modified': '2021-04-15T15:09:21Z'}",False
247,asya_cadei,Super allenamento!,5,"Visto purtroppo in replay, mi sarebbe piaciuto assistere alla diretta! Super coach 😎",2021-04-02 19:30:24,"{'id': 22152572, 'body': 'Grazie per la recensione :) ', 'modified': '2021-04-09T15:45:17Z'}",False
248,frabura74,Allenamento con Buddyfit,5,Il top!,2020-11-22 11:18:54,"{'id': 19510613, 'body': 'Grazie per il tuo bel comment :) ', 'modified': '2020-12-03T08:37:52Z'}",False
249,E.A.94,Fantastica!,5,"Tantissimi allenamenti, grande varietà, davvero comoda",2021-03-08 19:35:16,"{'id': 21617556, 'body': 'Grazie davvero per il punteggio! :) ', 'modified': '2021-03-12T16:39:14Z'}",False
250,Andrew 87,Fantastico!!,5,Consiglio a tutti questa strepitosa app per allenarsi da casa,2021-02-14 21:16:51,,False
251,EvaDiletta2,Recensione,5,"Siete i migliori . Coach professionali, simpaticissimi . Stra consigliata",2021-03-24 05:30:22,"{'id': 21888752, 'body': 'Grazie, è sempre bello leggere recensioni come la tua! Continua ad allenarti insieme a noi :)', 'modified': '2021-03-26T16:06:11Z'}",False
252,giuliapastore,Allenamenti top,5,"App super funzionale, allenamenti top e i ragazzi sono fantastici",2021-03-11 13:43:18,"{'id': 21738580, 'body': 'Ciao Giulia, super grazie per il punteggio :)\n\nBuon workout!', 'modified': '2021-03-18T16:45:31Z'}",False
253,franciouat,Unica,5,"Un’ altra app così non la trovi neanche se la crei! Lezioni ottime, da quando c’è buddy la
Mia vita è cambiata consiglio!!!",2021-06-11 04:28:00,"{'id': 23400905, 'body': '😍 😍 😍 Che dire? Grazie mille! Felicissimi di averti nella nostra community 💪🏻', 'modified': '2021-06-15T15:59:01Z'}",False
254,Luca.pzz,Ottimo,5,"Lo sto utilizzando da qualche giorno e lo trovo molto bene.
Gli insegnanti sono molto bravi e competenti.",2021-05-10 08:56:33,"{'id': 22921074, 'body': 'Ti ringraziamo molto Luca :) Continua ad allenarti con noi.', 'modified': '2021-05-20T16:27:29Z'}",False
255,marika.sici,Buddyfit,5,Prima lezione alla grande! Ottima organizzazione e bravi loro👏🏻,2021-03-15 08:02:30,"{'id': 21704395, 'body': 'Grazie mille Marika! Allenati e soprattutto divertiti insieme a noi :) ', 'modified': '2021-03-17T10:17:44Z'}",False
256,maurybtc,Perfetta!,5,"Allenamenti bellissimi, ottimi insegnanti e la comodità di allenarsi ovunque",2021-08-31 19:23:52,"{'id': 24872738, 'body': 'Grazie mille delle tue parole e delle 5 stelle 🤩❤️', 'modified': '2021-09-02T13:50:27Z'}",False
257,ciccio17A,Proplemi,1,"Buongiorno dopo aver scaricato l app mi sono iscritto e pagato 39,99 € per 6 mesi ma la app non vuole funzionare come faccio? Mi ritornate il credito o c sono problemi di server? Grazie",2020-10-19 04:22:17,"{'id': 18597453, 'body': ""Buongiorno,\nPotrebbe essere un problema del tuo telefono, prova ad andare in impostazioni e fare tap su restore purchase, vedrai che avrai accesso a tutte le live. Per qualsiasi dubbio o altro non esitare a contattarci dall'apposita sezione in app che ti risponderemo al più presto."", 'modified': '2020-10-20T13:57:12Z'}",False
258,mauritas,Ritorno alla normalità,5,"Prima lezione bellissima!!!!
Un po’ rigida dopo un anno di stop , ma ci voleva 
Grazieeeee",2021-04-14 16:50:36,"{'id': 22422303, 'body': 'Ciao, ma che bello leggere la tua recensione! :)', 'modified': '2021-04-23T13:03:32Z'}",False
259,BeppeFit82,Allenamento top coach toppissimo!!!,5,Grandissima e bellissima esperienza! Allenamento top coach top,2021-04-03 17:04:02,"{'id': 22152562, 'body': 'Grazie Beppe! :) ', 'modified': '2021-04-09T15:44:42Z'}",False
260,grace_hep,Primo allenamento,4,Intenso e super divertente 🙃 coach simpatica ed entusiasta,2021-01-08 12:02:02,"{'id': 20504577, 'body': 'Ciao Grace, solo personal trainer di livello ed entusiasti in Buddyfit :) ', 'modified': '2021-01-19T13:33:29Z'}",False
261,Vyvvv,Fantastico,5,"Finalmente un’app di allenamento fatta bene, con trainers super preparati",2021-03-25 19:00:51,"{'id': 21994861, 'body': 'Super grazie! :) ', 'modified': '2021-04-01T13:36:24Z'}",False
262,Dkgnu,Impossibile disdire nessuno risponde,1,Ho installato l’app solo grazie ad una promozione per uso gratis un mese. Ebbene non è possibile disdire in quanto il link annulla rinnovo non porta al posto corretto. Nessuno risponde alla richiesta di supporto.. come si disdice?,2021-02-22 21:07:33,"{'id': 21212865, 'body': 'Ciao, ci dispiace che tu abbia avuto questo problema e vorremmo aiutarti a risolverlo.\nUno dei modi per parlare con il nostro servizio clienti è scrivere una mail a support@buddyfit.club oppure, passando dall\'app, tramite le impostazioni che trovi nella sezione del tuo profilo cliccando su ""Aiuto e assistenza""', 'modified': '2021-02-22T12:21:23Z'}",True
263,Selmazzo,Top,5,"Veramente valida e stimolante.
Peccato costi",2021-02-22 21:46:33,"{'id': 21397827, 'body': 'Ciao, grazie per il punteggio e per i complimenti :) ', 'modified': '2021-03-02T13:14:50Z'}",False
264,Aseret78,Super,5,Ottimi insegnanti,2021-02-12 11:38:24,"{'id': 21058456, 'body': 'Ciao, grazie per il complimento. I nostri trainer sono stati tutti accuratamente selezionati dal nostro team :) ', 'modified': '2021-02-15T09:40:16Z'}",False
265,simogiulia,Alla sera ottimo,4,"Interessante , rapido e chiara la guida 
Brava",2021-03-18 20:59:48,"{'id': 21888661, 'body': 'Grazie per il super punteggio! :) ', 'modified': '2021-03-26T16:01:02Z'}",False
266,fede88_,Fede88_,5,Partire la domenica mattina con Mattia vuol dire iniziare a bomba,2021-05-30 10:17:13,"{'id': 23198940, 'body': 'I nostri trainer sono sempre il 🔝!! Grazie Fede ❤️', 'modified': '2021-06-04T13:22:39Z'}",False
267,Nikomi996,Ottimi corsi anche per principianti,5,Ottimi corsi,2021-03-29 21:20:03,"{'id': 21994621, 'body': 'Buon workout e grazie!! :) ', 'modified': '2021-04-01T13:27:02Z'}",False
268,ericariefoli,Negativo,1,"Lezioni brevi, perdono tanti minuti all’inizio con saluti a gente sconosciuta. Avevo fatto l’abbonamento per un mese di prova, di prova c’è poco perchè paghi e poi si attiva il rinnovo automatico quindi fate attenzione perchè se non vi piace dovete essere voi a interrompere il servizio altrimenti continuate a pagare. Servizio pessimo.",2021-07-25 07:10:30,"{'id': 24214281, 'body': ""Ciao Erica! Sulla nostra piattaforma ci sono circa 150 classi a settimana e lezioni che vanno dai 15 ai 60 minuti! 😁 Il mese di prova non lo abbiamo purtroppo, quando si sceglie il mensile è un vero e proprio abbonamento, quindi a scadenza del mese parte l'auto-rinnovo! Ci dispiace tu ti sia trovata male con noi, speriamo tu possa ripensarci e tornare a provarci di nuovo in futuro! 💪🏻"", 'modified': '2021-07-30T08:02:10Z'}",False
269,clau-clouds,Love this app!!,5,Niente da aggiungere in più solo loooooveeeeeeeee,2021-05-20 18:12:01,"{'id': 23005435, 'body': 'Super grazie! :)', 'modified': '2021-05-25T15:48:09Z'}",False
270,Kikiju69,Aggiornamento,1,"Vi prego un aggiornamento, l’app si chiude sempre nella versione IOS 13.5.1 sul mio iPhone Xr , non riesco a mandare gli allenamenti al kio personal",2020-06-18 17:13:40,"{'id': 16785155, 'body': ""Ciao KikiJu69, ci spiace che tu abbia avuto questo problema. In Buddyfit lavoriamo ogni giorno per migliorare l'app ed escono ogni settimana nuovi aggiornamenti che risolvono problemi o aggiungono funzionalità. Se non dovesse essere ancora risolto non esitare comunque a scriverci a support@buddyfit.club "", 'modified': '2020-07-21T15:21:36Z'}",False
271,Antonino Mazzara,Apple Watch da migliorare,3,"L’app è buona e funzionale, l’interfaccia per Apple Watch è spoglia e per niente accattivante. Continuerò a usarla, ma spero in un’implementazione grafica e funzionale",2021-08-26 17:02:13,"{'id': 24872726, 'body': ""Ciao Antonino! Grazie della tua recensione 😊 ci marchiamo il tuo consiglio di migliorare l'interfaccia Apple Watch e vediamo come possiamo migliorarci! 💪🏻"", 'modified': '2021-09-02T13:49:56Z'}",False
272,labellalavanderina,me duole la ciapet 😍,5,Ottima lezione! Adoro allenarmi e sentire il lavoro a fine giornata!,2021-05-24 08:04:35,"{'id': 23005420, 'body': 'Siamo felici di sapere che la nostra applicazione ti torna utile! :)', 'modified': '2021-05-25T15:47:24Z'}",False
273,michela fogo,Allenamento live,5,Top,2021-02-22 12:22:00,"{'id': 21058584, 'body': 'Ciao Michela, grazie per il tuo commento :) Buon workout!!', 'modified': '2021-02-15T09:43:58Z'}",True
274,robyp_21,Fantastica,5,App fantastica ed in continua evoluzione. Fitness ovunque e per chiunque. Trainers super- continuate così!,2021-06-18 17:00:08,"{'id': 23650820, 'body': 'Grazie mille!! Hai preso in pieno il messaggio, come dici tu ""Fitness ovunque e per chiunque"" 💪🏻 Sempre motivati dai Top Trainers !! 🔥 ', 'modified': '2021-06-29T10:19:31Z'}",False
275,Antonia Scialla,Prima lezione molto intensa e faticosa! 💪ma tutto bene!,5,Felice di essermi unita a voi... bravissimi tutti!,2021-05-12 11:06:53,"{'id': 23005473, 'body': 'Ciao Antonia, noi siamo felici di averti a far parte della nostra Community :) Continua ad allenarti con noi e buon workout :)', 'modified': '2021-05-25T15:51:36Z'}",False
276,marchiluigi,Notevole,5,Come avere un centro fitness da grande città in casa mia,2021-05-05 13:02:58,"{'id': 22920988, 'body': 'Ma grazie, hai centrato in pieno una delle nostre mission! :) felici di allenarci insieme a te!', 'modified': '2021-05-20T16:20:23Z'}",False
277,ciccobambato,Complimenti,5,Servizio ottimo e app ottimizzata Bravi,2021-04-19 16:12:10,"{'id': 22422571, 'body': 'Ma grazie mille! :) il nostro team lavora costantemente per migliorarla sempre più!', 'modified': '2021-04-23T13:20:13Z'}",False
278,Melyma12,Super,5,Best solution for multiple workouts,2021-09-19 08:17:00,"{'id': 25298890, 'body': '😍 🥰 Thank you very much!! ', 'modified': '2021-09-24T10:53:54Z'}",False
279,sabrvgshj,Super!,5,"Ti motiva, spiegano bene gli esercizi! Ci sono moltissimi corsi tra i quali scegliere!",2021-06-07 06:39:36,"{'id': 23312321, 'body': 'Wow! grazie del super feedback 😍', 'modified': '2021-06-10T16:27:12Z'}",False
280,feda98,Bellissima app,4,Adoro Buddyfit e con il nuovo aggiornamento è molto più dettagliata e posso anche collegarla alla tv,2021-05-29 06:45:27,"{'id': 23198921, 'body': 'Grazie 😉💪🏻 ', 'modified': '2021-06-04T13:22:02Z'}",False
281,Oscar Albertelli,Ottimo corso,5,Primo corso su Buddyfit... Prima lezione di yoga...,2021-04-02 09:33:10,"{'id': 22152800, 'body': 'E deduciamo sia andata bene viste le 5 stelle! :) Grazie davvero!', 'modified': '2021-04-09T16:02:01Z'}",False
282,Rohanino88.,Stupendo!,5,Un’ottima alternativa alla palestra!,2021-03-21 11:17:49,"{'id': 21888717, 'body': 'Siamo felici di sentirtelo dire e grazie per il punteggio. :) Buon allenamento!', 'modified': '2021-03-26T16:04:24Z'}",False
283,Giozzinna,Migliorare lo sharing,2,L’app purtroppo crasha e si blocca diverse volte quando si effettua il mirroring da iphone a tv.,2021-03-03 10:01:23,"{'id': 21617111, 'body': ""Ciao, grazie per aver lasciato il tuo commento. Ti consigliamo per problemi tecnici di contattare direttamente la nostra assistenza all'indirizzo mail: support@buddyfit.club, sapranno sicuramente aiutarti a risolvere il problema :) Nel frattempo ti consiglio di verificare che al momento del passaggio tu sia collegata alla stessa rete wifi :) "", 'modified': '2021-03-12T16:12:20Z'}",False
284,Mauro#1993,Buona app,4,Consigliata,2020-11-06 08:03:29,"{'id': 18986888, 'body': 'Ciao Mauro, grazie per il feedback! Buon allenamento su Buddyfit!', 'modified': '2020-11-09T10:14:52Z'}",False
285,aaaaeeeeerrrr,Ottima app,5,"Ottima app, allenatori super preparati e vasta scelta !!",2021-04-08 15:06:43,"{'id': 22264987, 'body': 'Ciao e grazie infinite per il tuo bel punteggio! :)', 'modified': '2021-04-15T15:08:12Z'}",False
286,luciag96,Meditazione,5,Super soddisfatta,2021-04-07 13:29:48,"{'id': 22152483, 'body': 'Super contenti di questo! :) ', 'modified': '2021-04-09T15:41:19Z'}",False
287,maddalenabt,Mattia cammarano,5,Best training!,2021-03-25 21:55:24,"{'id': 21994855, 'body': 'Grazie Mattia!! :)', 'modified': '2021-04-01T13:36:05Z'}",False
288,robyzi,Fantastico!,5,Allenamento strepitoso,2021-03-17 17:00:37,"{'id': 21888005, 'body': 'Ciao e grazie mille per il super punteggio :) ', 'modified': '2021-03-26T15:23:48Z'}",False
289,Laura B80,Consigliato,5,"Bella applicazione, mi trovo molto bene",2021-02-18 18:02:55,,False
290,fausta77,Come mi trovo,5,Sono super felice finalmente riesco ad allenarmi costantemente ...🔝🔝,2021-04-28 15:20:27,"{'id': 22555989, 'body': 'Ciao Fausta, ma bene!! :) Siamo felici di leggere queste parole :) ', 'modified': '2021-04-30T14:57:35Z'}",False
291,Chiaraceragioli92,Stupendo!,5,Farò sicuramente l’abbonamento. Grazie!,2021-04-08 14:01:04,"{'id': 22264985, 'body': 'Ciao Chiara, benvenuta nella nostra Community :)', 'modified': '2021-04-15T15:07:52Z'}",False
292,MarcuZuuu,Bug nel peso,4,"Non riesco a registrare il mio peso sull'app, piccoli bug.",2021-04-02 17:59:08,"{'id': 22152794, 'body': ""Ciao, per problemi tecnici non esitare a contattarci all'indirizzo mail support@buddyfit.club la nostra assistenza saprà sicuramente aiutarti :) "", 'modified': '2021-04-09T16:00:55Z'}",False
293,stefi ❤️,Meditazione,5,Grazie bellissima meditazione.,2021-04-07 18:10:15,"{'id': 22152449, 'body': 'Grazie a te Stefi per il tuo commento :)', 'modified': '2021-04-09T15:39:53Z'}",False
294,natik_16ma,adorooooo,5,Allenamenti super,2021-04-14 18:48:07,"{'id': 22422314, 'body': 'Ma grazie, super contenti di averti tra noi! ', 'modified': '2021-04-23T13:04:03Z'}",False
295,BDL.994,Buddyfit top! Coach fantastici ed allenamenti fatti benissimo. 💪🏽,5,Fantastico!,2021-04-10 08:09:31,"{'id': 21994825, 'body': 'Grazie!! :) ', 'modified': '2021-04-01T13:34:49Z'}",True
296,ludo chaira,Aiuto,1,"Salve, potreste gentilmente spiegarmi perché da App Store il vostro abbonamento mi risulta scaduto(così come dovrebbe essere) e invece dalla vostra app mi risulta che è attivo l’abbonamento semestrale nonostante io abbia tramite il supporto Apple disattivato l’abbonamento e ottenuto anche il rimborso? 
Grazie",2021-07-16 16:46:50,"{'id': 24075846, 'body': ""Ciao Ludo! Ci dispiace dell'inconveniente. Ti prego di scriverci su support@buddyfit.club che proviamo insieme a capire cosa stia succedendo! 💪🏻"", 'modified': '2021-07-22T16:43:59Z'}",False
297,allenamento52,Consigliata!!,5,Coach preparati e orari per tutte le esigenze! Top davvero,2021-07-05 18:11:05,"{'id': 23839500, 'body': 'Grazie davvero! Puntiamo ad esserci sempre per ogni vostra esigenza 💪🏻 😉 ', 'modified': '2021-07-09T10:05:59Z'}",False
298,Vale❤️🔥,Strepitoso,5,! Trainers bravissimi e professionali !,2021-04-30 07:03:40,"{'id': 22920886, 'body': 'Grazie Vale, i nostri trainer si impegnano sempre a dare il massimo! ', 'modified': '2021-05-20T16:13:04Z'}",False
299,Io ioide,Bootybar,5,Ottimo!!! Bravissima,2020-11-17 17:59:12,"{'id': 19510554, 'body': 'Ciao e grazie per il tuo commento :) ', 'modified': '2020-12-03T08:36:00Z'}",False
300,Peppone17,1 lezione con voi,4,"Bellissima lezione ,carica faticosa 💪🏻💪🏻Federico bravo bravo",2021-03-21 10:19:42,"{'id': 21888705, 'body': 'Super grazie! :) ', 'modified': '2021-03-26T16:03:56Z'}",False
